root_id,region,flow,super_class,cell_class,cell_type,side
517830,LB,efferent,descending,ut,DNge030,R
518177,,efferent,descending,xn,DNp08,L
518309,PC,efferent,descending,xl,DNpe007,R
518563,LB,efferent,descending,fl,DNg85,L
519206,,efferent,descending,ut,DNp17,R
519228,,efferent,descending,xl,DNae005,L
519268,,efferent,descending,xn,DNp28,L
519337,MX,efferent,descending,xl,DNge120,R
519400,LB,efferent,descending,ut,DNg04,L
519410,,efferent,descending,xl,DNp34,R
519460,,efferent,descending,ut,DNa16,L
519538,MD,efferent,descending,xn,DNg24,R
519570,LB,efferent,descending,ut,DNg82,R
519624,,efferent,descending,it,DNa03,L
519715,,efferent,descending,xl,DNbe002,L
519771,PC,efferent,descending,xl,DNp71,L
519773,,efferent,descending,xn,DNge119,R
519839,,efferent,descending,xl,DNge062,L
519872,LB,efferent,descending,xn,DNg09_a,L
519896,,efferent,descending,xn,DNa06,L
520118,,efferent,descending,xn,DNge148,L
520300,,efferent,descending,xl,DNg75,R
520485,,efferent,descending,xn,DNpe016,R
520643,PC,efferent,descending,xn,DNp46,L
520898,,efferent,descending,xn,DNb04,L
521190,,efferent,descending,xn,DNae007,L
521197,,efferent,descending,fl,DNp56,R
521262,,efferent,descending,ut,DNae002,R
521298,LB,efferent,descending,xn,DNge130,R
521317,,efferent,descending,xn,DNp104,R
521377,,efferent,descending,xn,DNpe024,R
521445,GNG,efferent,descending,xl,DNge063,R
521624,,efferent,descending,it,DNpe023,R
522345,,efferent,descending,xn,DNpe037,L
522432,,efferent,descending,fl,DNp56,L
522961,,efferent,descending,xn,DNp47,L
522969,,efferent,descending,xn,DNp53,R
523039,,efferent,descending,xl,DNge055,R
523329,,efferent,descending,xn,DNa10,L
523378,,efferent,descending,xl,DNae008,L
523435,LB,efferent,descending,xn,DNg09_a,R
523679,,efferent,descending,fl,DNge051,L
523769,,efferent,descending,xl,DNa02,L
523771,MX,efferent,descending,fl,DNge001,R
523773,MX,efferent,descending,xl,DNg52,L
523998,,efferent,descending,xn,pIP10,L
524001,CB,efferent,descending,xn,DNp05,L
524141,LB,efferent,descending,ut,DNge091,R
524146,,efferent,descending,xn,"DNp51,DNpe019",R
524190,,efferent,descending,fl,DNge012,R
524225,,efferent,descending,hl,DNg14,L
524412,,efferent,descending,xn,DNa06,R
524429,MX,efferent,descending,xl,DNg65,R
524470,,efferent,descending,ut,DNbe001,R
524968,PC,efferent,descending,xl,DNp32,R
525126,LB,efferent,descending,ut,DNg02_c,L
525407,,efferent,descending,xl,DNge128,L
525454,MX,efferent,descending,xl,DNg74_b,R
525595,MD,efferent,descending,xl,DNg52,R
525812,LB,efferent,descending,ut,DNge091,R
525960,,efferent,descending,xl,DNa13,L
529488,,efferent,descending,ut,DNb02,L
529568,,efferent,descending,xn,DNp39,L
530343,,efferent,descending,ht,DNpe054,L
531132,LB,efferent,descending,xl,DNge073,L
531434,MX,efferent,descending,nt,DNg12_a,R
531859,,efferent,descending,xl,DNpe022,L
531898,PC,efferent,descending,lt,DNp04,L
532050,PC,efferent,descending,xn,DNp23,R
532787,LB,efferent,descending,ut,DNg92_b,R
535963,LB,efferent,descending,ut,DNge014,R
536048,,efferent,descending,xn,DNp27,L
536275,MxLbN,efferent,descending,unknown_sensory,LN-DN2,L
539234,,efferent,descending,ut,DNge004,L
540462,LB,efferent,descending,ut,DNge154,L
544361,MX,efferent,descending,nt,DNg12_d,L
550221,LB,efferent,descending,xl,DNg69,L
552858,LB,efferent,descending,xn,DNg06,R
555293,,efferent,descending,fl,DNge146,L
555457,,efferent,descending,xl,DNge079,R
555472,,efferent,descending,xn,DNae009,L
555500,MX,efferent,descending,xn,DNg29,R
555726,,efferent,descending,xl,DNa13,L
555795,MX,efferent,descending,ad,DNge172,L
555850,,efferent,descending,fl,DNge077,R
555871,,efferent,descending,xn,DNpe017,R
556286,PC,efferent,descending,xl,DNp32,L
556329,MX,efferent,descending,xl,DNge104,L
556450,LB,efferent,descending,ut,DNge045,R
556793,LB,efferent,descending,xn,DNge111,L
564864,,efferent,descending,xn,DNp19,R
564865,LB,efferent,descending,nt,DNge070,R
565022,,efferent,descending,ht,DNpe054,R
574147,LB,efferent,descending,ut,DNg36_a,L
575082,PC,efferent,descending,xn,DNpe021,R
575669,MD,efferent,descending,xn,DNg71,L
800001,T1,intrinsic,interneuron,BI|premotor_candidate,IN07B016,L
800002,T2,intrinsic,interneuron,BI|premotor_candidate,IN07B010,L
800018,T2,intrinsic,interneuron,BI|premotor_candidate,IN01A008,R
800021,T3,intrinsic,interneuron,II|premotor_candidate,IN03A003,L
800022,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B110,L
800032,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A001,L
800051,T1,intrinsic,interneuron,BI|premotor_candidate,IN07B001,L
800053,T1,intrinsic,interneuron,BI|premotor_candidate,IN07B001,R
800056,T2,efferent,motor,wm,DVMn 1a-c,R
800059,T3,intrinsic,interneuron,II|premotor_candidate,IN09A004,L
800061,T1,efferent,motor,fl,Tergopleural/Pleural promotor MN,L
800069,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A007,R
800072,T2,intrinsic,interneuron,IR|premotor_candidate,INXXX464,L
800073,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A001,R
800075,T1,intrinsic,interneuron,BR|premotor_candidate,IN19B003,R
800077,T2,intrinsic,interneuron,BI|premotor_candidate,IN12B002,L
800081,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A002,L
800082,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A011,L
800084,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B008,L
800085,T1,intrinsic,interneuron,BI|premotor_candidate,IN07B002,L
800088,T1,intrinsic,interneuron,BI|premotor_candidate,INXXX003,R
800089,T3,intrinsic,interneuron,BR|premotor_candidate,IN19B012,R
800093,T3,intrinsic,interneuron,IR|premotor_candidate,IN03B035,R
800095,T3,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A001,L
800099,,efferent,descending,xl,DNge079,L
800101,T2,intrinsic,interneuron,CR|premotor_candidate,IN01A012,R
800102,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A004,L
800103,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A007,R
800106,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B020,R
800111,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A001,L
800116,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A001,L
800117,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A015,L
800118,T1,intrinsic,interneuron,BI|premotor_candidate,INXXX089,R
800119,T3,intrinsic,interneuron,IR|premotor_candidate,IN19A007,R
800121,T1,intrinsic,interneuron,BR|premotor_candidate,INXXX036,R
800125,T3,intrinsic,interneuron,II|premotor_candidate,IN04B001,L
800127,T3,intrinsic,interneuron,IR|premotor_candidate,IN19A008,R
800133,T3,intrinsic,interneuron,IR|premotor_candidate,IN17A017,R
800134,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A010,L
800135,T1,intrinsic,interneuron,BI|premotor_candidate,IN08B001,L
800136,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B035,R
800140,T2,intrinsic,interneuron,BR|premotor_candidate,IN19B003,L
800141,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A002,L
800142,T1,intrinsic,interneuron,BI|premotor_candidate,IN19B108,L
800145,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A001,L
800146,T2,efferent,motor,wm,TTMn,R
800147,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A001,L
800149,T1,intrinsic,interneuron,BI|premotor_candidate,IN07B006,R
800155,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A004,L
800156,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B011,R
800158,T3,efferent,motor,hl,Ti extensor MN,R
800159,T3,intrinsic,interneuron,BR|premotor_candidate,IN19B003,R
800162,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A015,L
800167,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A001,R
800171,T2,intrinsic,interneuron,BI|premotor_candidate,IN07B002,L
800175,T3,efferent,motor,hl,Pleural remotor/abductor MN,L
800178,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A001,R
800182,T3,intrinsic,interneuron,BI|premotor_candidate,INXXX022,R
800184,T2,efferent,motor,wm,MNwm36,L
800188,T2,intrinsic,interneuron,II|premotor_candidate,IN19A010,L
800190,T2,efferent,motor,wm,MNwm35,R
800194,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A010,R
800207,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A015,R
800211,T2,intrinsic,interneuron,IR|premotor_candidate,INXXX464,R
800215,T2,intrinsic,interneuron,CR|premotor_candidate,IN01A034,R
800216,T1,intrinsic,interneuron,BR|premotor_candidate,IN19B012,R
800221,T3,intrinsic,interneuron,II|premotor_candidate,IN04B001,R
800224,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A001,R
800228,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A005,L
800230,T2,efferent,motor,ml,MNml82,R
800233,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A007,L
800234,T3,intrinsic,interneuron,BR|premotor_candidate,IN14B005,L
800236,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A008,L
800239,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A007,L
800240,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B007,R
800241,T2,efferent,motor,wm,hg1 MN,L
800244,T1,intrinsic,interneuron,BI|premotor_candidate,IN06B018,L
800246,T3,intrinsic,interneuron,BI|premotor_candidate,IN12B002,L
800247,T1,intrinsic,interneuron,BI|premotor_candidate,IN07B002,R
800256,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A002,L
800259,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A005,L
800263,T3,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A001,L
800264,T3,intrinsic,interneuron,CR|premotor_candidate,IN13B007,L
800270,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A002,L
800277,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B015,L
800279,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A071,L
800283,T2,intrinsic,interneuron,II|premotor_candidate,IN17A007,L
800286,T1,intrinsic,interneuron,IR|premotor_candidate,INXXX464,L
800290,T3,efferent,motor,hl,Pleural remotor/abductor MN,R
800291,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A001,R
800296,T2,intrinsic,interneuron,IR|premotor_candidate,IN09A002,L
800304,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A008,R
800316,T3,efferent,motor,hl,Sternal anterior rotator MN,R
800317,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A008,R
800318,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A002,R
800323,T1,intrinsic,interneuron,BI|premotor_candidate,dPR1,R
800329,T1,intrinsic,interneuron,BI|premotor_candidate,dPR1,L
800332,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A010,L
800333,T2,intrinsic,interneuron,BR|premotor_candidate,IN04B008,R
800334,T2,intrinsic,interneuron,II|premotor_candidate,IN17A007,R
800335,T3,intrinsic,interneuron,IR|premotor_candidate,IN19A004,R
800338,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A006,L
800340,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A002,R
800344,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A004,L
800345,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B016,R
800347,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A001,R
800353,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A002,R
800354,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B002,L
800358,T3,efferent,motor,hl,MNhl64,R
800369,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A011,R
800371,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A002,R
800373,T1,intrinsic,interneuron,BI|premotor_candidate,IN23B001,L
800374,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A007,L
800375,T1,intrinsic,interneuron,IR|premotor_candidate,INXXX464,R
800381,T2,efferent,motor,wm,i2 MN,L
800383,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A001,L
800387,T3,intrinsic,interneuron,BR|premotor_candidate,IN16B020,L
800389,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A001,R
800392,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A004,R
800396,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A023,L
800397,T2,intrinsic,interneuron,BI|premotor_candidate,IN11B004,R
800398,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B002,R
800403,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A006,R
800405,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B005,R
800407,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B016,L
800412,T2,efferent,motor,wm,DVMn 1a-c,L
800416,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A026_b,L
800420,T1,intrinsic,interneuron,II|premotor_candidate,IN03B021,L
800428,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A002,L
800430,T3,intrinsic,interneuron,IR|premotor_candidate,IN19A005,L
800432,T2,intrinsic,interneuron,BI|premotor_candidate,IN01A008,L
800434,T3,intrinsic,interneuron,IR|premotor_candidate,IN09A002,L
800441,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B016,R
800442,T2,intrinsic,interneuron,IR|premotor_candidate,IN17A061,L
800446,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A009,R
800452,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A016,R
800459,T2,intrinsic,interneuron,II|premotor_candidate,IN03A001,L
800461,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A003,L
800464,T3,intrinsic,interneuron,BR|premotor_candidate,IN18B006,R
800465,T3,intrinsic,interneuron,premotor_candidate,IN17A016,L
800466,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A001,R
800468,T1,intrinsic,interneuron,BR|premotor_candidate,IN08A003,R
800471,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A002,R
800473,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B012,R
800474,T3,efferent,motor,hm,MNhm42,R
800480,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A014,L
800483,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A007,L
800484,T2,intrinsic,interneuron,II|premotor_candidate,IN04B006,R
800490,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A008,L
800492,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A004,L
800495,T2,intrinsic,interneuron,IR|premotor_candidate,IN09A003,R
800496,T2,intrinsic,interneuron,BI|premotor_candidate,IN11B004,L
800497,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A005,R
800501,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A005,R
800503,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B004,L
800504,T3,efferent,motor,hl,Sternotrochanter MN,L
800506,T1,intrinsic,interneuron,II|premotor_candidate,IN19A009,L
800511,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A006,L
800518,T2,intrinsic,interneuron,BI|premotor_candidate,IN02A026,L
800520,T2,intrinsic,interneuron,BI|premotor_candidate,IN11A028,L
800526,T1,intrinsic,interneuron,II|premotor_candidate,IN19A017,R
800527,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A005,L
800530,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B010,L
800541,T2,efferent,motor,ml,Pleural remotor/abductor MN,L
800544,T2,intrinsic,interneuron,CR|premotor_candidate,IN01A034,L
800545,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A034,L
800546,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A009,R
800549,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A004,R
800551,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A015,R
800553,T3,efferent,motor,hl,Pleural remotor/abductor MN,R
800561,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A006,L
800562,T2,intrinsic,interneuron,BI|premotor_candidate,IN07B001,L
800564,T3,intrinsic,interneuron,II|premotor_candidate,IN17A011,L
800565,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B008,R
800567,T1,intrinsic,interneuron,BR|premotor_candidate,INXXX036,L
800573,T2,efferent,motor,wm,i2 MN,R
800574,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B006,L
800576,T3,intrinsic,interneuron,II|premotor_candidate,IN03A001,L
800578,T3,efferent,motor,hl,Fe reductor MN,L
800580,T2,intrinsic,interneuron,CR|premotor_candidate,IN01A012,L
800583,T2,intrinsic,interneuron,BR|premotor_candidate,IN19B012,L
800585,T3,intrinsic,interneuron,premotor_candidate,IN04B068,R
800589,T2,efferent,motor,ml,Tr flexor MN,L
800596,T3,intrinsic,interneuron,IR|premotor_candidate,IN19A003,R
800597,T1,intrinsic,interneuron,BI|premotor_candidate,IN13A011,L
800599,T1,intrinsic,interneuron,IR|premotor_candidate,IN16B022,L
800605,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A016,R
800606,T2,efferent,motor,wm,MNwm35,L
800613,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A001,L
800621,T3,efferent,motor,hl,Ti extensor MN,L
800622,T3,intrinsic,interneuron,IR|premotor_candidate,IN19A003,L
800624,T3,intrinsic,interneuron,CR|premotor_candidate,IN13B010,L
800631,T1,intrinsic,interneuron,II|premotor_candidate,IN12A003,L
800636,T1,efferent,motor,fl,Ti extensor MN,L
800637,T2,efferent,motor,wm,i1 MN,R
800638,T3,intrinsic,interneuron,IR|premotor_candidate,IN19A015,R
800640,T3,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A008,L
800642,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A006,L
800643,T1,intrinsic,interneuron,BR|premotor_candidate,IN17A016,L
800650,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A001,R
800655,T2,intrinsic,interneuron,IR|premotor_candidate,IN09A006,R
800656,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A020,R
800670,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A008,R
800675,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A003,L
800677,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A003,R
800684,T1,intrinsic,interneuron,II|premotor_candidate,IN12A002,L
800685,T1,intrinsic,interneuron,IR|premotor_candidate,IN09A002,L
800687,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A003,R
800688,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B006,R
800691,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A005,R
800692,T2,intrinsic,interneuron,CR|premotor_candidate,IN14A008,L
800696,T2,efferent,motor,wm,MNwm36,R
800699,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A005,L
800705,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A010,L
800707,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A005,L
800716,T3,intrinsic,interneuron,IR|premotor_candidate,IN09A002,R
800718,T1,efferent,motor,wm,DLMn c-f,L
800722,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A006,R
800731,T3,intrinsic,interneuron,BR|premotor_candidate,IN19B004,R
800736,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A010,R
800737,T1,intrinsic,interneuron,II|premotor_candidate,IN03B022,L
800742,T3,intrinsic,interneuron,II|premotor_candidate,IN03A003,R
800743,T2,efferent,motor,wm,ps1 MN,R
800747,T1,intrinsic,interneuron,II|premotor_candidate,IN19A012,L
800749,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A006,R
800750,T1,intrinsic,interneuron,II|premotor_candidate,IN19A032,L
800752,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B008,R
800756,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A001,L
800759,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B018,L
800769,T1,intrinsic,interneuron,II|premotor_candidate,IN19A017,L
800772,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A005,R
800776,T2,efferent,motor,ml,Pleural remotor/abductor MN,R
800782,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A008,R
800783,T3,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A005,L
800787,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A010,R
800793,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A004,R
800795,T2,intrinsic,interneuron,II|premotor_candidate,IN04B006,L
800796,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B011,L
800802,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A004,L
800804,T1,intrinsic,interneuron,II|premotor_candidate,IN12A002,R
800805,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B005,L
800807,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B011,R
800816,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A010,L
800829,T1,intrinsic,interneuron,BI|premotor_candidate,INXXX029,L
800832,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A003,L
800833,T2,intrinsic,interneuron,II|premotor_candidate,IN09A004,R
800837,T2,intrinsic,interneuron,BR|premotor_candidate,IN19B012,R
800838,T2,intrinsic,interneuron,II|premotor_candidate,IN19A012,L
800842,T2,intrinsic,interneuron,BI|premotor_candidate,IN13A013,L
800844,T3,intrinsic,interneuron,II|premotor_candidate,IN02A003,L
800845,,efferent,descending,xn,DNp12,R
800846,T1,intrinsic,interneuron,II|premotor_candidate,IN12A003,R
800847,T2,efferent,motor,wm,hg4 MN,L
800851,T3,efferent,motor,hl,Sternotrochanter MN,L
800856,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A006,L
800857,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A002,R
800860,T1,intrinsic,interneuron,II|premotor_candidate,IN19A010,L
800863,T1,intrinsic,interneuron,IR|premotor_candidate,INXXX466,L
800868,,efferent,descending,xl,DNpe002,R
800879,T3,intrinsic,interneuron,BR|premotor_candidate,IN19B012,L
800884,T2,intrinsic,interneuron,BI|premotor_candidate,IN10B006,R
800890,T1,efferent,motor,wm,DLMn c-f,L
800892,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B013,R
800896,T2,intrinsic,interneuron,IR|premotor_candidate,IN09A002,R
800898,T1,intrinsic,interneuron,BI|premotor_candidate,IN12B018,R
800899,T2,efferent,motor,wm,tp2 MN,R
800902,T1,intrinsic,interneuron,IR|premotor_candidate,IN09A003,L
800903,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A005,L
800904,T3,intrinsic,interneuron,CR|premotor_candidate,IN01A016,R
800905,T2,intrinsic,interneuron,CR|premotor_candidate,IN14A004,L
800906,T2,efferent,motor,wm,hg4 MN,R
800907,T3,intrinsic,interneuron,II|premotor_candidate,IN19A014,R
800910,T3,intrinsic,interneuron,BR|premotor_candidate,IN18B006,L
800911,T2,efferent,motor,ml,Ti extensor MN,L
800917,T2,efferent,motor,wm,hg1 MN,R
800920,T2,intrinsic,interneuron,CI|premotor_candidate,IN13B008,R
800921,T1,intrinsic,interneuron,II|premotor_candidate,IN19A009,R
800922,T2,intrinsic,interneuron,II|premotor_candidate,IN09A004,L
800928,T2,efferent,motor,wm,ps1 MN,L
800931,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A009,L
800948,T2,intrinsic,interneuron,BI|premotor_candidate,dMS5,L
800949,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B013,L
800952,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A024,R
800953,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B075,L
800955,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A007,R
800956,T1,intrinsic,interneuron,BI|premotor_candidate,INXXX029,R
800962,T2,efferent,motor,ml,Sternal posterior rotator MN,R
800976,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A002,R
800977,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B016,L
800987,T3,intrinsic,interneuron,CR|premotor_candidate,IN14A008,R
800991,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B022,R
800996,T3,intrinsic,interneuron,BR|premotor_candidate,IN19B027,R
801002,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A010,R
801004,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A026_d,L
801006,T1,intrinsic,interneuron,II|premotor_candidate,IN19A010,R
801017,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A002,L
801019,T2,intrinsic,interneuron,IR|premotor_candidate,IN09A006,R
801021,T2,efferent,motor,wm,hg3 MN,L
801026,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A012,L
801027,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A003,R
801032,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A015,R
801036,T1,intrinsic,interneuron,IR|premotor_candidate,IN19A030,L
801040,T3,intrinsic,interneuron,CR|premotor_candidate,IN14A004,R
801050,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B006,R
801053,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A005,L
801054,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A004,L
801055,T1,intrinsic,interneuron,BI|premotor_candidate,IN16B014,R
801057,T2,efferent,motor,ml,Tr flexor MN,R
801058,T2,efferent,motor,ml,Tr flexor MN,R
801059,T2,intrinsic,interneuron,BR|premotor_candidate,IN17A016,L
801061,T1,intrinsic,interneuron,BR|premotor_candidate,IN19B012,L
801064,T2,intrinsic,interneuron,BI|premotor_candidate,IN10B006,L
801067,T1,intrinsic,interneuron,CI|premotor_candidate,IN01A009,R
801072,T1,intrinsic,interneuron,BI|premotor_candidate,IN07B012,R
801074,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A007,L
801075,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B011,R
801079,T1,efferent,motor,fl,Sternotrochanter MN,R
801082,T2,intrinsic,interneuron,premotor_candidate,IN17A052,R
801084,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A023,R
801087,T2,intrinsic,interneuron,IR|premotor_candidate,IN17A017,L
801090,T3,efferent,motor,hl,Sternotrochanter MN,R
801091,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A002,L
801094,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B018,R
801097,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A003,R
801100,T2,intrinsic,interneuron,II|premotor_candidate,dMS2,L
801101,T1,intrinsic,interneuron,CR|premotor_candidate,IN01A012,R
801102,T1,intrinsic,interneuron,BI|premotor_candidate,IN19A142,L
801106,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B020,L
801111,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A010,L
801115,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A005,R
801116,T2,intrinsic,interneuron,BI|premotor_candidate,IN14B001,R
801125,T2,intrinsic,interneuron,II|premotor_candidate,IN12A012,L
801129,T3,intrinsic,interneuron,II|premotor_candidate,IN09A004,R
801133,T3,intrinsic,interneuron,IR|premotor_candidate,IN17A017,L
801136,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A006,R
801137,T2,efferent,motor,wm,b2 MN,L
801138,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A006,L
801146,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A001,L
801147,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B007,L
801148,T3,efferent,motor,hl,Sternotrochanter MN,R
801149,T3,intrinsic,interneuron,IR|premotor_candidate,INXXX466,L
